route_name,route_service,direction,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,interstop_time_s,interstop_distance_m,fare
23W,Westlands-Graffins College-Museum Hill-Nation Building,Inbound,0810MSM,8,Museum,-1.272516,36.815132,47,358,40
23W,Westlands-Graffins College-Museum Hill-Nation Building,Inbound,0200HHR,9,Shirika House,-1.273122668,36.81620908,24,139,40
23W,Westlands-Graffins College-Museum Hill-Nation Building,Inbound,0800NGR,10,Globe,-1.277348399,36.82111323,88,731,40
23W,Westlands-Graffins College-Museum Hill-Nation Building,Inbound,0102KHJ,11,Koja,-1.281428,36.822532,62,710,40
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700KEL,1,Karen/Shell,-1.322039366,36.70756996,0,0,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700CRP,2,St. Christophers,-1.318646,36.715664,116,1006,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700SHW,3,Shell/Hobwogi/Miotoni West Road,-1.316487,36.718119,49,406,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700MTO,4,Miotoni Road,-1.31267,36.722468,80,677,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700LEA,5,Lenana,-1.308366,36.732493,142,1308,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710LNN,6,Lenana,-1.308058,36.73344,22,110,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700FVM,7,Forest View Mall,-1.307392,36.735457,35,237,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700RAC,8,Racecourse,-1.306525,36.738683,50,375,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700PWA,9,Pathway,-1.305832,36.742077,52,387,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700KEO,10,Kenol,-1.30421,36.74671,69,554,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700STK,11,Santack Estate,-1.302958,36.750277,55,551,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700SGR,12,Showground,-1.301694,36.753688,54,496,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700TRD,13,Tankard,-1.300614,36.756625,47,355,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700CDT,14,Corner/Meteorological Department/Total,-1.299403,36.759837,51,395,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710NKT,15,Junction,-1.299031,36.762577,43,343,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710BBT,16,Brew Bistro,-1.299571,36.76512,41,289,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710IMJ,17,Swedish School Nairobi,-1.300436,36.76897,57,449,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710POD,18,Posta/Ole Odume Road,-1.300327,36.774047,71,584,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710ADC,19,Adams Arcade,-1.300006,36.780041,82,689,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0511MDO,20,Motherland,-1.299980879,36.78091764,20,98,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710KRD,21,Kirichwa Road Junction,-1.299879,36.782118,24,134,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710TTL,22,Prestige/Number Nane,-1.299607,36.788665,89,742,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700BMC,23,Bishop Magua Centre,-1.299390793,36.79123878,41,287,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710CCT,24,China Centre,-1.298945546,36.79704845,80,1100,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710CME,25,Coptic/Mimosa,-1.298543215,36.79908693,35,231,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0712KNH,26,Kenyatta National Hospital,-1.297647357,36.80416703,72,584,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0710TNA,27,Library,-1.295013428,36.81022882,90,753,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0700NHF,28,NHIF,-1.295002699,36.8134743,49,504,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0510AGP,29,Agip,-1.291821599,36.82235777,124,1252,80
24,Ambassadeur-Nyayo Stadium-Bomas-Hardy-Karen,Outbound,0512ADU,30,Kencom/Ambassadeur,-1.286119223,36.8260324,92,1031,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0512ADU,1,Kencom/Ambassadeur,-1.286119223,36.8260324,0,0,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501KPU,2,Kenya Polytechnic Bus Stop,-1.292001,36.822352,93,1099,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0511MAD,3,Madaraka Flyover,-1.307963133,36.81937516,205,2725,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501TML,4,Shell/T-Mall,-1.311067,36.817232,55,431,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501WIL,5,Wilson/AMREF,-1.316685677,36.81349039,91,775,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0510ALM,6,Langata Road Primary,-1.317243576,36.81278229,20,99,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501AMR,7,Amref,-1.319163,36.810873,42,305,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501UCH,8,Carnivore/Uchumi Hyper/Dam Estate,-1.322844028,36.80449963,99,852,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0510UAE,9,Deliverance Church,-1.323648691,36.80007935,64,506,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0510URD,10,Uhuru Garden,-1.324115396,36.79839492,31,209,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0511LGT,11,Lang'ata,-1.328457,36.789744,127,1106,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0511BRK,12,Langata Barracks,-1.332263947,36.7829293,104,881,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500LGS,13,Lang'ata Road Stage/St. Mary'S H,-1.332642,36.78224,19,87,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0511OPR,14,Nairobi National Park/Orphanage/Cemetary,-1.334935427,36.778332,64,517,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500SKW,15,KWS,-1.335976124,36.77685142,31,239,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501WCK,16,Wildlife Clubs of Kenya,-1.338282824,36.77350938,59,494,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0510IWT,17,Twiga,-1.342654824,36.76497996,126,1124,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0512NKG,18,Nakumatt Galleria,-1.3425529,36.76433623,17,89,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501NPC,19,Npc Karen,-1.341834068,36.75927758,72,601,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500ITM,20,CITAM,-1.341469288,36.75808668,25,134,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0511CAT,21,Cuea | Catholic University,-1.34154439,36.75739467,18,75,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500DRN,22,Stedmak Garden,-1.341254711,36.75609112,26,148,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500WTO,23,Mokoyeti West,-1.341045499,36.7544657,29,182,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501KNA,24,Kenol/Nairobi Academy,-1.34098649,36.75353229,21,104,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0511MAM,25,Mamba,-1.341175,36.750551,46,413,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0511TAN,26,Tangaza College,-1.348801,36.748751,104,881,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500HLT,27,St Lukes Methodist,-1.35029912,36.74838245,28,172,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0511KAJ,28,Karengata/Cuea/Jkuat Stage,-1.353995,36.746983,57,451,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0511SOL,29,Kenya School Of Law,-1.360076,36.747079,83,697,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501BOT,30,Botanical Gardens,-1.362273,36.747377,36,254,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501MAB,31,Matbronze,-1.363583,36.747385,25,150,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501KIL,32,Kilimani Junior School,-1.364492,36.745067,40,296,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500SAE,33,Hardy Shopping Centre/Hardy Police Station,-1.364804506,36.74215972,45,325,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500IKO,34,Kongoni,-1.365040541,36.74069524,28,166,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501HMA,35,Hardy Manor,-1.365576,36.737851,45,320,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0510NSB,36,Agribusiness Centre,-1.365566254,36.73609793,31,193,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501MAS,37,Masai Road,-1.360855,36.729176,111,976,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501KOD,38,Kordes Roses,-1.360904,36.727629,28,172,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501COG,39,Collingham Gardens/ Mary ward,-1.36086,36.726432,24,142,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501MAL,40,Moran Lane/Masai Lane Junction,-1.360892,36.722524,57,442,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500AAZ,41,Mwangaza,-1.357551813,36.72300339,50,375,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501MBO,42,Masai Lane Bogani Lane Junction,-1.35522902,36.72318041,38,259,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0510KAO,43,AOSK,-1.355127096,36.72191978,25,140,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500DAD,44,Ndege Road,-1.354837418,36.7199564,34,220,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0510RQA,45,Quarry Lane,-1.354515553,36.71740294,41,285,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501CEM,46,Cemastea/ Research,-1.353903,36.71309,62,495,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501KBX,47,Karen Blixen,-1.352911,36.713291,22,112,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500MCT,48,KMTC,-1.348571777,36.71390533,62,487,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501TAM,49,Tamambo,-1.345196,36.714403,51,379,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501FOR,50,Forest Road,-1.341346,36.714119,56,443,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500CAR,51,Cara,-1.340514421,36.71413064,20,95,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500AKI,52,Kambi,-1.339784861,36.71451688,19,95,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501KAE,53,Karen Country Club,-1.3394,36.714824,15,55,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501MAU,54,Marula,-1.33674,36.715753,44,324,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501LRJ,55,Lang'Ata Road Junction/ Go Left,-1.333229542,36.71603501,52,407,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0500OOB,56,Brooks,-1.329689026,36.71347618,62,509,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501DBB,57,Don Bosco Boys Training Institut,-1.326854,36.711103,54,411,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0501KCL,58,Karen Catholic Church,-1.325946,36.710312,24,132,80
24,Karen-Hardy-Bomas-Nyayo Stadium-Ambassadeur,Inbound,0503KNK,59,Karen/Nakumatt Crossroads,-1.323235,36.708025,52,401,80
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0412KNC,1,Kencom/Ambassadeur,-1.285663247,36.82482004,0,0,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0611GPO,2,GPO,-1.285979748,36.81894064,81,906,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0611SRN,3,Serena,-1.28867805,36.81337774,84,725,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0611COM,4,Community,-1.292303,36.812936,54,783,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0601OLL,5,Old Mutual,-1.29862,36.813096,86,863,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0713KNS,6,Kenyatta National Hospital,-1.300908923,36.80841565,73,1007,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0711NAT,7,Nairobi Area Traffic Police Headquarters,-1.296563745,36.80823326,62,604,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0712KNT,8,Kenyatta National Hospital,-1.297641993,36.80481613,53,408,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0711MCP,9,Coptic/Mimosa,-1.298972368,36.79792821,95,815,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0701UCN,10,Uchumi/National Oil,-1.29971,36.792688,74,617,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0701ATO,11,Total Ngong Road,-1.29983604,36.78884625,56,461,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0701TRE,12,Nakumatt Prestige,-1.299996972,36.78750515,26,192,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0701MGJ,13,Moi Girls' School Junction,-1.303585768,36.78804159,53,1313,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0701ADC,14,Kwa DC,-1.305922,36.787509,38,1033,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0701MKA,15,Makina,-1.307308,36.782543,72,630,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0701NJR,16,Kwa Njiru,-1.308446,36.781577,28,166,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0701SSR,17,San Siro,-1.30913,36.780745,23,120,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0701KAR,18,Karanja,-1.309714,36.780324,18,80,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0701OLY,19,Olympic Primary School,-1.31168,36.778158,45,336,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0711OLI,20,Olympic Primary School Stage,-1.31156,36.776869,25,149,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0703EQY,21,Equity Ayani,-1.311096,36.77577,24,139,70
32A,Kencom-Community-KNH-Ngong Road-Ayani,Outbound,0713AYN,22,Ayani,-1.307925,36.772739,63,554,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0713AYN,1,Ayani,-1.307925,36.772739,0,0,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0700EAY,2,Equity Ayani,-1.311068,36.775885,63,561,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0710OLS,3,Olympic Primary School,-1.311585,36.778173,38,285,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0700OLM,4,Olympic Primary School,-1.311405,36.778461,14,38,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0700KRA,5,Karanja,-1.309832,36.7802,38,263,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0700MOG,6,Moi Girls' School Junction,-1.303247809,36.78808451,134,1344,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0700SUC,7,Nursing Council,-1.301311255,36.79067552,49,1141,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0700OOH,8,Rose of Sharon,-1.301193237,36.79270864,34,226,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0700/HI,9,Uchumi/National Oil,-1.299841404,36.7926228,26,160,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0710CCT,10,China Centre,-1.298945546,36.79704845,64,1158,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0710CME,11,Coptic/Mimosa,-1.298543215,36.79908693,35,231,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0712KNH,12,Kenyatta National Hospital,-1.297647357,36.80416703,72,584,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0710KNS,13,Kenyatta National Hospital,-1.300727,36.808843,77,1053,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0700KCQ,14,KCB/Equity,-1.301328,36.812437,54,678,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0700BRM,15,Britam,-1.298055053,36.81335092,51,394,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0710TNA,16,Library,-1.295013428,36.81022882,62,663,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,1050COM,17,Community,-1.291923523,36.81301832,60,490,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0610SER,18,Serena,-1.288243532,36.81376398,55,937,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0610GOP,19,GPO,-1.285926104,36.81837201,72,588,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0610GPO,20,ICEA,-1.28452599,36.82097912,45,332,70
32A,Ayani-Ngong Road-KNH-Community-Kencom,Inbound,0412KNC,21,Kencom/Ambassadeur,-1.285663247,36.82482004,58,735,70
33B,Commercial-Cabanas-Baraka,Outbound,0512CML,1,Commercial,-1.284188032,36.82620406,0,0,85
33B,Commercial-Cabanas-Baraka,Outbound,0511NYY,2,Nyayo,-1.30579,36.827136,270,3243,85
33B,Commercial-Cabanas-Baraka,Outbound,0511IFC,3,Government Plaza/Devis,-1.309170127,36.82863414,54,437,85
33B,Commercial-Cabanas-Baraka,Outbound,0511CPC,4,Capital Centre,-1.316728592,36.83392882,121,1077,85
33B,Commercial-Cabanas-Baraka,Outbound,0511BLV,5,Belleview,-1.319614649,36.83861196,76,623,85
33B,Commercial-Cabanas-Baraka,Outbound,0511T.E,6,St. James,-1.322463511,36.84365559,80,654,85
33B,Commercial-Cabanas-Baraka,Outbound,0511PST,7,Park Side Towers/Airtel,-1.325671077,36.84908867,86,718,85
33B,Commercial-Cabanas-Baraka,Outbound,0511PNR,8,Panari,-1.329630017,36.85567617,103,862,85
33B,Commercial-Cabanas-Baraka,Outbound,0501SDG,9,Standard Group,-1.331094503,36.85984969,63,499,85
33B,Commercial-Cabanas-Baraka,Outbound,0511SMR,10,Sameer,-1.330032349,36.86876535,119,1004,85
33B,Commercial-Cabanas-Baraka,Outbound,0501GMS,11,GM,-1.329731941,36.87102914,37,265,85
33B,Commercial-Cabanas-Baraka,Outbound,0501IMR,12,Imara Daima,-1.328465939,36.88033104,123,1075,85
33B,Commercial-Cabanas-Baraka,Outbound,0400KBL,13,Kobil,-1.328278,36.892562,158,1516,85
33B,Commercial-Cabanas-Baraka,Outbound,0400KTN,14,Kitindo,-1.326507926,36.89534605,49,394,85
33B,Commercial-Cabanas-Baraka,Outbound,0400TRN,15,Transami,-1.325343847,36.89726114,37,250,85
33B,Commercial-Cabanas-Baraka,Outbound,0501TKS,16,Tuskys,-1.317235,36.918239,282,2877,85
33B,Commercial-Cabanas-Baraka,Outbound,0501VIL,17,Embakasi Village,-1.312093,36.914539,86,709,85
33B,Commercial-Cabanas-Baraka,Outbound,0501KWK,18,Kwa Kanisa,-1.309593,36.914791,40,395,85
33B,Commercial-Cabanas-Baraka,Outbound,0501CRW,19,Car Wash,-1.308617,36.915672,25,154,85
33B,Commercial-Cabanas-Baraka,Outbound,0501JKL,20,Jua Kali,-1.306085,36.915927,40,295,85
33B,Commercial-Cabanas-Baraka,Outbound,0501CHN,21,Chini Ya Mlima,-1.30218,36.915626,57,581,85
33B,Commercial-Cabanas-Baraka,Outbound,0501KWG,22,Kwa Gate A,-1.300485,36.914382,35,235,85
33B,Commercial-Cabanas-Baraka,Outbound,0511GBE,23,Kwa Gate B,-1.299440592,36.91369504,25,144,85
33B,Commercial-Cabanas-Baraka,Outbound,0501BRE,24,Baraka Estate,-1.298156,36.912689,29,181,85
33B,Baraka-Cabanas-Commercial,Inbound,0501BRE,1,Baraka Estate,-1.298156,36.912689,0,0,85
33B,Baraka-Cabanas-Commercial,Inbound,0500KWG,2,Kwa Gate,-1.300490499,36.91453993,46,346,85
33B,Baraka-Cabanas-Commercial,Inbound,0500CHN,3,Chini Ya Mlima,-1.302358,36.915885,37,275,85
33B,Baraka-Cabanas-Commercial,Inbound,0500KWT,4,Kwa Transfomer,-1.303645,36.916636,28,171,85
33B,Baraka-Cabanas-Commercial,Inbound,0500JKL,5,Juakali,-1.306219,36.91596,42,391,85
33B,Baraka-Cabanas-Commercial,Inbound,0500CRW,6,Car Wash,-1.308654,36.915691,39,288,85
33B,Baraka-Cabanas-Commercial,Inbound,0500SAA,7,Embakasi,-1.310001612,36.91436827,32,215,85
33B,Baraka-Cabanas-Commercial,Inbound,0500KEA,8,Kemsa,-1.314942,36.916668,75,717,85
33B,Baraka-Cabanas-Commercial,Inbound,0500TKS,9,Tuskys,-1.31705,36.918138,41,290,85
33B,Baraka-Cabanas-Commercial,Inbound,0500RAJ,10,Roundabout Jeshi,-1.313294,36.923292,87,1007,85
33B,Baraka-Cabanas-Commercial,Inbound,0401TRN,11,Transami,-1.3254565,36.89787805,351,3978,85
33B,Baraka-Cabanas-Commercial,Inbound,0401KTN,12,Kitindo,-1.32660985,36.89596832,37,273,85
33B,Baraka-Cabanas-Commercial,Inbound,0403KBL,13,Kobil,-1.328755617,36.89244926,59,469,85
33B,Baraka-Cabanas-Commercial,Inbound,0510SCA,14,Cabanas,-1.335852742,36.89322174,96,1017,85
33B,Baraka-Cabanas-Commercial,Inbound,0510IAA,15,Imara,-1.328707694,36.88084602,183,2585,85
33B,Baraka-Cabanas-Commercial,Inbound,0510GMS,16,GM,-1.330257654,36.87062681,135,1178,85
33B,Baraka-Cabanas-Commercial,Inbound,0500SMR,17,Sameer,-1.331062317,36.86492443,79,658,85
33B,Baraka-Cabanas-Commercial,Inbound,0500PNR,18,Panari,-1.33020401,36.85575128,121,1072,85
33B,Baraka-Cabanas-Commercial,Inbound,0510ATL,19,Airtel,-1.325960755,36.84849858,111,959,85
33B,Baraka-Cabanas-Commercial,Inbound,0500SHL,20,Shell,-1.321653128,36.84123516,112,963,85
33B,Baraka-Cabanas-Commercial,Inbound,0510BLV,21,Belleview,-1.319453716,36.83760881,61,497,85
33B,Baraka-Cabanas-Commercial,Inbound,0500NYY,22,Nyayo,-1.305710077,36.82667613,222,2043,85
33B,Baraka-Cabanas-Commercial,Inbound,0510AIR,23,Makaburini,-1.298189163,36.82341456,109,945,85
33B,Baraka-Cabanas-Commercial,Inbound,0501KBL,24,Shell Haile Selassie Junction,-1.293388009,36.82096303,75,634,85
33B,Baraka-Cabanas-Commercial,Inbound,0510AGP,25,Agip,-1.291821599,36.82235777,35,351,85
33B,Baraka-Cabanas-Commercial,Inbound,0512CML,26,Commercial,-1.284188032,36.82620406,113,1346,85
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0512CMC,1,Commercial,-1.283947,36.826437,0,0,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0501NYY,2,Nyayo,-1.305779815,36.827057,273,3243,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0511IFC,3,Government Plaza/Devis,-1.309170127,36.82863414,55,437,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0511CPC,4,Capital Centre,-1.316728592,36.83392882,121,1077,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0511BLV,5,Belleview,-1.319614649,36.83861196,76,623,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0511PST,6,Park Side Towers/Airtel,-1.325671077,36.84908867,156,1353,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0511PNR,7,Panari,-1.329630017,36.85567617,103,862,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0501SDG,8,Standard Group,-1.331094503,36.85984969,63,499,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0511SMR,9,Sameer,-1.330032349,36.86876535,119,1004,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0501GMS,10,GM,-1.329731941,36.87102914,37,265,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0501IMR,11,Imara Daima,-1.328465939,36.88033104,123,1075,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0513CAB,12,Cabanas,-1.330536604,36.8876642,102,884,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0400KBL,13,Kobil,-1.328278,36.892562,75,641,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0400KTN,14,Kitindo,-1.326507926,36.89534605,49,394,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0400TRN,15,Transami,-1.325343847,36.89726114,37,250,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0400RDA,16,Rounda/Taj,-1.323214173,36.90067828,58,662,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0501TKS,17,Tuskys,-1.317235,36.918239,235,2224,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0501VIL,18,Embakasi Village,-1.312093,36.914539,86,709,80
33FED,Commercial-Cabanas-Tuskys-Village-Gate A-Posta,Outbound,0511GTA,19,Gate A,-1.31256,36.909543,70,691,80
